loanId,memberId,yearsEmployment,homeOwnership,annualIncome,dtiRatio,lengthCreditHistory,numTotalCreditLines,numOpenCreditLines,numOpenCreditLines1Year,revolvingBalance,revolvingUtilizationRate,numDerogatoryRec,numDelinquency2Years,numChargeoff1year,numInquiries6Mon,isJointApplication,loanAmount,term,interestRate,monthlyPayment,grade,loanStatus
1070239,2785230,0.5,0,52461,28.11,22,12,12.0,9,14328,68.93,0,0,0,14,0.0,19788.0,36,15.96,695,6,1
1749901,2066923,0.5,1,51295,28.32,5,23,21.0,11,14579,47.07,0,1,1,1,0.0,23763.0,36,9.16,757,4,1
1661434,2865688,3.0,0,63164,28.75,8,19,17.0,9,13694,78.53,0,15,11,0,0.0,19940.0,36,10.99,653,8,1
1249838,2711563,1.0,0,53902,14.29,1,21,19.0,10,13355,50.81,0,0,0,0,0.0,21060.0,60,7.48,422,15,1
1524754,2211051,3.0,0,56775,20.73,25,16,12.0,12,18867,42.87,0,0,0,0,0.0,18717.0,60,14.26,438,4,1
1320317,2226540,3.0,2,55329,20.34,31,13,12.0,5,15570,92.65,0,0,0,2,1.0,19617.0,36,19.15,721,1,1
1703332,2790353,8.0,2,57755,22.78,20,16,10.0,8,14893,72.0,0,0,0,9,0.0,20018.0,60,11.57,441,10,1
1148011,2753574,1.0,1,54413,14.02,2,18,11.0,8,12534,55.61,0,0,0,3,0.0,16920.0,48,10.52,433,1,1
1555233,2716865,3.0,1,56436,15.64,9,5,3.0,1,15600,71.07,0,0,0,0,0.0,19064.0,60,12.4,428,5,1
1433842,2755859,1.0,0,56072,12.81,24,21,20.0,15,12758,83.04,0,0,0,19,0.0,21630.0,48,8.91,537,3,1
1837808,2144745,0.5,0,56176,15.09,6,14,8.0,5,15548,65.46,0,1,1,0,0.0,12377.0,48,10.96,320,1,1
1641871,2343087,0.5,1,52657,26.22,39,13,12.0,9,15462,54.28,0,0,0,2,0.0,21426.0,36,7.96,671,10,1
1676518,2632412,8.0,0,53374,18.45,1,17,16.0,9,15854,76.12,0,0,0,0,0.0,17913.0,60,7.38,358,2,1
1351922,2622918,12.0,0,52701,19.43,3,5,3.0,2,13386,70.44,0,0,0,1,0.0,13284.0,60,6.97,263,3,1
1855310,2031200,0.5,0,61167,18.98,16,18,11.0,12,18862,68.42,0,8,6,0,0.0,15738.0,60,8.49,323,12,1
1619040,2669236,0.5,0,56997,9.23,1,19,10.0,5,18035,62.05,0,0,0,1,0.0,24302.0,60,6.84,479,9,1
1156524,2242954,12.0,1,54579,6.48,28,15,10.0,8,18229,63.96,0,0,0,2,0.0,16319.0,60,12.96,371,9,1
1433704,2552001,12.0,1,50700,10.05,6,10,10.0,7,12556,28.59,0,0,0,0,0.0,21960.0,48,8.65,543,9,1
1086397,2857711,1.0,2,51051,24.03,12,17,15.0,12,11764,79.95,4,0,0,0,0.0,21306.0,36,12.03,708,13,1
1267028,2482841,0.5,1,57491,18.69,6,13,9.0,8,15275,54.46,0,3,2,0,0.0,19984.0,60,9.59,421,4,1
1650554,2822875,1.0,2,52824,26.43,1,10,9.0,4,14915,59.94,0,0,0,0,0.0,16766.0,48,14.68,464,9,1
1731364,2866802,0.5,0,53226,15.15,9,18,15.0,8,13099,65.54,0,0,0,1,0.0,20659.0,36,14.27,577,2,1
1573472,2005696,12.0,2,54581,9.34,7,13,8.0,5,16939,71.84,0,2,2,0,0.0,14262.0,60,8.67,294,3,1
1826459,2141351,0.5,2,51289,18.19,34,8,6.0,6,14916,86.01,0,0,0,1,0.0,19798.0,48,11.65,518,5,1
1243921,2171646,8.0,0,56583,21.58,10,15,9.0,9,14412,64.83,0,0,0,1,0.0,17741.0,48,8.13,434,8,1
1703221,2402291,0.5,2,53910,18.66,24,16,15.0,9,14894,49.99,0,0,0,3,0.0,19843.0,48,8.75,491,2,1
1453286,2393450,1.0,2,49205,16.23,2,14,11.0,4,14554,79.36,0,0,0,3,0.0,13509.0,36,9.98,436,1,1
1380260,2216760,1.0,1,51795,19.4,10,14,8.0,3,14526,86.64,0,0,0,0,1.0,21466.0,48,14.57,593,2,1
1247485,2063646,8.0,2,53620,7.08,4,17,12.0,8,14737,57.83,0,1,1,0,1.0,16038.0,60,14.31,376,1,1
1144430,2352990,1.0,2,51984,17.28,2,17,12.0,7,13471,41.05,0,18,15,3,0.0,17293.0,48,13.39,467,13,1
1046265,2786495,12.0,0,55622,13.2,1,10,9.0,6,17675,42.21,0,0,0,0,0.0,27373.0,60,12.53,616,4,1
1007695,2320652,12.0,0,54027,14.87,2,12,6.0,4,13843,45.74,0,8,8,1,0.0,19442.0,48,9.67,490,15,1
1847255,2328381,3.0,0,52555,7.67,1,18,14.0,11,12194,69.77,0,0,0,11,0.0,14865.0,60,13.62,343,8,1
1820807,2727183,0.5,2,51705,10.23,19,14,13.0,5,14643,49.31,9,0,0,1,0.0,18770.0,48,7.9,457,1,1
1829747,2201967,1.0,2,55641,14.19,6,12,11.0,11,12283,44.8,0,0,0,0,0.0,18326.0,60,15.16,438,10,1
1431982,2748116,8.0,0,56485,20.33,10,7,7.0,5,16675,85.69,0,1,1,0,0.0,19257.0,60,11.15,420,1,1
1095870,2051886,3.0,2,52533,13.41,4,14,12.0,11,9529,49.86,1,0,0,0,0.0,25705.0,48,18.28,759,7,1
1757231,2377216,8.0,0,53568,23.16,3,18,12.0,5,18076,56.6,0,0,0,0,0.0,27029.0,60,4.75,507,10,1
1124906,2554602,0.5,0,59150,26.09,37,16,14.0,10,12556,70.81,0,4,3,1,0.0,27116.0,48,12.44,720,14,1
1639232,2038896,1.0,2,54689,11.33,3,14,13.0,13,11863,77.41,0,0,0,1,0.0,25268.0,60,4.94,476,1,1
1548575,2395347,8.0,1,52084,3.73,10,7,6.0,5,14665,47.65,0,0,0,2,0.0,19539.0,48,5.8,457,7,1
1566602,2376118,0.5,2,51524,13.3,5,15,10.0,4,14557,44.26,0,0,0,1,0.0,16026.0,36,11.65,530,10,1
1415048,2891416,3.0,1,52066,11.52,28,16,16.0,15,11101,83.53,0,0,0,2,0.0,17797.0,48,10.35,454,3,1
1131720,2839377,0.5,2,55816,19.28,6,23,14.0,11,13643,37.56,0,13,12,0,0.0,14091.0,48,9.32,353,4,1
1115549,2649923,1.0,1,51856,19.23,8,13,12.0,4,13090,37.91,8,1,1,0,0.0,19079.0,60,6.44,373,5,1
1307952,2878966,3.0,0,57197,19.62,8,19,14.0,12,13386,71.15,0,0,0,2,0.0,15182.0,60,6.96,300,2,1
1556887,2220199,1.0,2,58035,26.94,8,21,19.0,14,11451,61.94,0,3,2,0,0.0,20486.0,36,19.44,756,14,1
1893387,2595027,12.0,2,54147,20.79,5,18,11.0,12,17541,73.23,0,0,0,1,0.0,17616.0,60,5.16,334,9,1
1307622,2692387,1.0,1,53880,11.91,11,21,17.0,8,15772,64.15,0,1,1,0,0.0,22212.0,36,13.9,758,10,1
1184607,2888244,1.0,2,56622,22.01,9,16,12.0,12,10858,69.95,0,6,4,16,0.0,15549.0,48,11.67,407,9,1
1847073,2459955,3.0,1,54465,20.06,7,20,17.0,9,12930,50.24,0,0,0,0,0.0,18400.0,36,12.61,617,1,1
1187787,2861964,0.5,2,56417,20.06,8,14,12.0,9,16285,41.31,0,0,0,2,0.0,24878.0,60,9.87,527,10,1
1375476,2228816,8.0,2,57475,14.63,7,20,14.0,12,14590,79.5,0,1,1,0,0.0,23974.0,36,17.4,860,2,1
1304904,2300701,3.0,0,51740,11.65,9,18,17.0,12,15842,59.81,0,0,0,0,0.0,24851.0,60,7.44,497,7,1
1559381,2769150,1.0,0,54767,8.12,9,15,8.0,4,13434,74.2,7,0,0,0,0.0,17009.0,36,5.71,515,1,1
1262548,2215204,3.0,1,57283,26.09,1,21,16.0,11,14990,31.34,0,9,7,0,0.0,20579.0,36,14.4,707,11,1
1734504,2733492,3.0,1,51601,21.4,31,10,9.0,6,14385,42.95,0,0,0,0,0.0,19056.0,36,5.77,578,9,1
1490154,2152587,1.0,0,54816,16.51,18,11,6.0,6,15865,81.24,0,9,9,0,0.0,19877.0,48,9.23,497,13,1
1882556,2630438,1.0,0,51550,17.68,1,16,13.0,10,17200,61.13,0,0,0,10,1.0,21079.0,60,13.96,490,2,1
1101945,2047539,1.0,0,51864,17.5,3,18,9.0,5,15846,39.84,0,0,0,13,0.0,12895.0,60,12.74,292,4,1
1365437,2179860,12.0,1,55628,11.93,3,20,13.0,6,17165,33.13,0,0,0,0,0.0,24507.0,60,17.58,617,1,1
1306484,2061752,3.0,2,58903,9.1,22,21,21.0,13,12414,43.47,0,0,0,0,0.0,22095.0,36,5.44,667,2,1
1714799,2600543,0.5,2,53465,23.18,36,18,15.0,10,16802,71.53,0,0,0,1,0.0,17827.0,60,10.09,380,5,1
1324286,2754705,3.0,1,62145,18.28,1,14,11.0,6,14356,51.94,0,0,0,1,0.0,27524.0,36,6.88,848,3,1
1898941,2442223,0.5,0,54375,12.33,1,16,13.0,11,14746,66.07,0,0,0,0,0.0,19595.0,36,5.65,593,6,1
1828875,2500702,8.0,1,57804,19.22,5,10,8.0,5,12700,76.79,0,0,0,0,0.0,16722.0,60,10.37,358,2,1
1513998,2232399,3.0,2,48241,17.83,2,10,10.0,4,16448,62.62,0,7,4,0,0.0,8666.0,48,11.14,225,8,1
1261956,2826735,0.5,0,59671,15.32,2,10,6.0,3,13855,84.61,0,0,0,15,0.0,17244.0,60,11.65,381,8,1
1584207,2520062,3.0,0,56358,14.72,10,6,5.0,2,16384,58.27,0,6,5,0,0.0,32935.0,36,11.92,1093,3,1
1574610,2000356,0.5,2,55284,13.22,2,18,10.0,5,16271,65.44,2,0,0,1,0.0,22670.0,60,7.55,455,15,1
1528253,2584180,12.0,2,53692,9.72,13,19,13.0,11,13670,67.42,2,0,0,0,0.0,22887.0,60,9.55,481,10,1
1146802,2423921,12.0,1,50856,19.28,3,11,9.0,8,16418,59.26,0,0,0,0,0.0,16891.0,60,5.63,324,5,1
1028248,2164069,8.0,1,52371,16.97,12,25,19.0,9,12717,62.59,0,2,1,0,0.0,20434.0,60,6.29,483,10,1
1743500,2121393,8.0,1,57976,15.42,3,13,11.0,9,15727,88.57,0,0,0,19,0.0,20717.0,48,13.36,559,6,1
1657685,2452377,0.5,2,54880,14.17,1,14,8.0,6,13152,73.08,2,0,0,2,0.0,25552.0,48,7.22,614,8,1
1015922,2188605,0.5,0,59087,18.66,10,20,15.0,14,13416,70.97,0,0,0,1,0.0,19865.0,36,15.15,690,2,1
1659873,2851321,0.5,2,50376,10.56,33,22,13.0,10,14557,99.02,0,0,0,13,0.0,16120.0,36,16.32,569,7,1
1124463,2001495,0.5,0,52699,26.01,5,7,6.0,3,11942,69.09,0,0,0,0,0.0,20741.0,48,7.89,505,2,1
1513706,2882916,1.0,1,48104,16.52,2,9,7.0,3,15370,68.72,1,0,0,0,0.0,15651.0,36,5.18,470,3,1
1737239,2269184,0.5,0,57328,18.61,10,14,10.0,7,16545,54.7,7,9,6,0,0.0,22920.0,36,5.77,695,2,1
1265901,2699256,1.0,2,51940,19.4,20,16,12.0,12,15251,78.48,0,0,0,1,0.0,19922.0,60,10.49,428,9,1
1101468,2160774,0.5,1,58559,11.55,9,9,11.0,2,18041,54.04,0,0,0,0,0.0,24866.0,60,9.65,524,6,1
1268321,2111098,1.0,2,55864,7.69,4,12,11.0,11,15543,79.76,0,0,0,1,0.0,27843.0,48,13.8,758,2,1
1033020,2536701,1.0,0,55419,15.77,10,19,19.0,11,16592,65.24,1,0,0,1,0.0,10781.0,48,5.18,249,3,1
1427343,2075702,12.0,0,52057,13.98,5,15,9.0,8,16814,54.25,0,0,0,0,0.0,16046.0,48,4.93,369,7,1
1185313,2276877,3.0,0,57051,15.76,2,19,11.0,6,12915,95.48,0,0,0,1,0.0,17489.0,48,7.38,422,8,1
1657940,2343261,0.5,1,57566,18.49,27,18,11.0,4,13401,73.7,0,0,0,0,0.0,18166.0,36,7.52,565,6,1
1024895,2110004,3.0,0,56854,14.28,5,10,9.0,4,14620,58.14,0,0,0,0,0.0,24421.0,36,13.59,830,6,1
1426373,2178939,3.0,1,53006,15.87,3,18,14.0,9,16186,67.15,0,1,1,1,0.0,24693.0,48,12.44,656,1,1
1116076,2339757,8.0,2,55891,22.51,8,17,13.0,11,12744,66.75,0,0,0,0,0.0,11958.0,48,6.85,286,2,1
1487160,2728274,3.0,0,54740,18.06,5,15,11.0,9,16434,72.46,0,6,5,0,0.0,9959.0,60,8.62,205,11,1
1365803,2797929,3.0,2,54235,13.44,6,19,16.0,12,11560,56.8,0,0,0,0,0.0,17440.0,60,11.35,382,1,1
1153898,2753227,8.0,0,54816,19.05,37,19,16.0,7,16434,59.2,0,0,0,0,0.0,16955.0,48,15.62,477,6,1
1899894,2453990,1.0,2,54094,23.34,9,15,8.0,6,10682,96.34,0,0,0,1,0.0,17422.0,36,13.16,588,3,1
1773414,2721352,12.0,2,61057,20.5,2,17,14.0,7,17509,48.44,0,0,0,1,1.0,30016.0,36,12.35,1002,1,1
1287260,2376199,0.5,1,55521,12.62,3,15,13.0,6,20552,63.24,0,0,0,0,0.0,24634.0,60,5.8,474,4,1
1137327,2265817,0.5,1,54169,15.19,28,10,8.0,7,12879,81.1,0,0,0,9,0.0,24986.0,48,11.93,657,10,1
1314864,2502323,0.5,2,53339,18.09,35,11,10.0,9,12187,57.93,0,0,0,0,0.0,26090.0,48,8.4,642,5,1
1815969,2058131,3.0,0,50650,4.05,28,18,12.0,9,15119,60.32,0,12,7,1,0.0,23735.0,48,6.22,560,4,1
1019414,2400244,1.0,1,52745,17.86,1,10,8.0,6,13502,67.4,0,0,0,1,1.0,17634.0,36,9.56,565,5,1
1570773,2315165,0.5,1,52457,27.57,9,24,16.0,15,13772,64.09,0,0,0,0,0.0,18910.0,36,14.32,649,10,1
1361685,2688601,8.0,0,51770,20.09,2,10,9.0,6,17267,78.41,0,0,0,0,0.0,18471.0,36,15.45,644,4,1
1428380,2503681,3.0,0,54507,8.61,8,13,12.0,5,15473,52.49,0,2,1,1,0.0,12673.0,48,6.08,298,5,1
1146218,2624539,12.0,0,56084,11.92,25,16,10.0,10,19132,82.79,0,3,2,1,0.0,23832.0,48,9.4,598,9,1
1605840,2720353,0.5,1,59327,24.15,4,16,13.0,7,14149,74.65,0,5,4,2,0.0,14365.0,48,5.11,332,3,1
1200482,2310653,1.0,1,56567,12.42,6,16,13.0,11,15039,69.17,0,13,9,0,0.0,20334.0,48,17.69,594,13,1
1543697,2236264,3.0,0,58377,17.73,1,24,20.0,7,20740,23.63,0,12,11,1,0.0,20359.0,36,8.0,638,2,1
1633002,2049816,3.0,0,52915,20.68,3,15,13.0,11,14927,38.88,3,0,0,0,0.0,17493.0,60,5.89,337,9,1
1074155,2749040,0.5,0,55753,14.93,7,11,8.0,5,13506,68.75,0,2,2,0,0.0,22774.0,48,17.84,667,2,1
1813739,2340081,0.5,1,52922,19.5,7,21,18.0,8,15323,53.07,0,0,0,7,0.0,18417.0,60,10.95,400,1,1
1660008,2854248,8.0,2,54384,14.8,4,17,10.0,3,14104,63.68,0,0,0,0,0.0,17847.0,60,11.82,395,7,1
1321399,2084592,12.0,0,61699,17.0,3,23,12.0,6,14611,52.8,0,0,0,0,0.0,20860.0,60,14.41,490,3,1
1361438,2472207,8.0,0,58943,7.82,26,18,11.0,11,17960,76.55,0,0,0,0,0.0,20883.0,60,12.3,553,13,1
1797220,2672092,3.0,0,50134,19.14,28,23,20.0,7,11092,58.87,0,0,0,1,0.0,28091.0,36,11.72,929,3,1
1621038,2656026,3.0,1,54732,16.78,7,18,12.0,7,13147,70.45,0,0,0,0,0.0,23666.0,60,9.08,492,1,1
1681669,2115356,8.0,1,55888,23.97,13,14,8.0,5,13434,82.47,0,0,0,0,0.0,22647.0,48,11.94,596,8,1
1410730,2212474,8.0,2,53029,12.7,7,9,8.0,5,17620,67.05,0,0,0,0,0.0,17840.0,48,14.08,488,7,1
1625490,2339504,0.5,1,53634,24.05,9,14,9.0,8,12802,59.26,15,0,0,1,0.0,15744.0,48,15.97,446,14,1
1074200,2320561,1.0,0,54923,14.14,3,12,11.0,8,17089,74.05,0,0,0,0,0.0,25329.0,60,14.91,601,3,1
1380660,2748681,0.5,2,53624,11.77,1,6,4.0,3,14074,71.16,0,1,1,0,0.0,22351.0,36,12.8,751,11,1
1022894,2307307,12.0,1,55269,20.6,21,17,14.0,5,6545,46.17,0,0,0,4,0.0,21563.0,36,11.02,706,4,1
1801984,2468710,8.0,2,55107,20.42,13,13,10.0,7,10826,64.31,0,0,0,0,0.0,21947.0,48,14.77,608,13,1
1049303,2226397,0.5,1,55017,13.88,27,18,17.0,9,15055,43.2,0,0,0,2,0.0,17756.0,36,7.52,552,6,1
1408036,2016975,3.0,1,57075,18.4,3,6,3.0,1,16254,89.65,0,0,0,0,0.0,20529.0,48,15.61,578,15,1
1172290,2481493,12.0,0,56987,20.1,2,10,8.0,4,11533,71.45,0,0,0,0,0.0,22709.0,36,10.22,735,5,1
1846747,2294488,1.0,1,52161,15.23,2,13,8.0,4,16598,75.34,0,0,0,1,0.0,14243.0,60,9.93,302,5,1
1690196,2300238,12.0,2,52045,15.21,7,16,15.0,9,17458,53.38,1,0,0,0,0.0,7800.0,48,11.53,204,9,1
1767955,2800015,0.5,1,54667,9.96,6,14,12.0,4,14072,75.54,0,0,0,1,0.0,25773.0,60,7.45,516,8,1
1781817,2098772,1.0,2,55254,8.1,6,12,7.0,4,15800,91.88,0,0,0,0,0.0,20949.0,60,9.59,441,4,1
1737922,2456075,8.0,0,50246,14.8,1,17,12.0,7,14770,39.31,5,0,0,0,0.0,22512.0,48,10.91,581,8,1
1462628,2476863,1.0,0,56242,11.52,3,11,9.0,4,14969,80.73,0,0,0,2,0.0,24472.0,60,7.83,494,11,1
1487285,2554790,1.0,0,56957,19.54,23,12,12.0,6,13322,93.58,0,0,0,1,0.0,21156.0,60,14.15,494,8,1
1459073,2377173,1.0,0,54280,12.62,39,13,10.0,7,18896,55.21,0,1,1,1,0.0,18675.0,48,8.8,463,7,1
1018734,2643885,3.0,1,50122,17.22,8,14,12.0,8,13866,42.22,0,0,0,0,0.0,22603.0,60,12.18,505,15,1
1142844,2033555,1.0,2,57706,23.46,2,11,7.0,5,19498,72.46,0,0,0,0,0.0,22574.0,60,8.94,468,3,1
1203083,2302404,3.0,1,55000,13.34,15,17,16.0,14,16199,77.23,8,0,0,19,0.0,23586.0,60,8.03,479,4,1
1144884,2216418,12.0,0,54569,18.68,3,14,12.0,4,13041,80.46,0,0,0,0,0.0,20420.0,60,9.89,433,3,1
1630673,2732652,0.5,2,59834,18.42,32,14,11.0,6,15749,48.86,0,0,0,1,0.0,24297.0,60,17.06,605,9,1
1667662,2017331,8.0,0,57068,19.01,5,20,18.0,13,15588,30.9,0,2,2,2,0.0,22080.0,60,12.16,493,7,1
1518562,2260997,8.0,2,57277,20.34,31,10,7.0,4,9348,49.17,2,0,0,0,0.0,20659.0,60,12.41,486,2,1
1538617,2016426,8.0,0,61675,15.1,4,14,12.0,6,17503,73.56,0,0,0,0,0.0,23767.0,36,9.01,756,9,1
1854237,2113509,1.0,1,53275,13.38,17,16,11.0,5,18123,67.31,0,0,0,9,0.0,28457.0,60,14.49,669,4,1
1093079,2804303,12.0,1,58122,20.19,2,12,7.0,5,14810,83.97,0,0,0,1,0.0,15282.0,48,7.66,371,6,1
1623741,2707730,3.0,1,55424,11.73,7,12,11.0,10,15407,56.78,0,0,0,1,0.0,21756.0,48,6.01,511,4,1
1179885,2791141,8.0,2,57344,9.61,5,22,20.0,16,19792,84.11,0,0,0,0,0.0,19229.0,60,15.42,462,13,1
1629303,2583282,8.0,1,53408,16.68,7,14,8.0,5,15449,79.03,0,0,0,1,0.0,17242.0,60,6.5,337,9,1
1383522,2589172,12.0,1,51626,25.08,3,19,18.0,8,13996,88.41,0,14,10,1,0.0,16186.0,48,12.44,430,5,1
1570213,2746055,12.0,1,53015,7.5,4,11,6.0,4,15524,46.26,0,9,9,0,0.0,18737.0,36,9.08,597,8,1
1344625,2113164,8.0,1,44282,24.54,4,14,12.0,11,17079,73.18,0,0,0,0,0.0,18859.0,48,9.69,476,3,1
1366826,2128681,8.0,2,56274,16.62,21,19,11.0,8,14412,56.62,0,0,0,0,0.0,13351.0,48,9.35,334,2,1
1732987,2238923,12.0,2,54476,14.32,8,15,13.0,4,17064,52.55,0,0,0,1,0.0,14797.0,36,4.3,439,9,1
1200797,2438652,12.0,1,47015,3.27,3,15,14.0,8,17191,67.64,0,0,0,0,0.0,23962.0,36,6.2,731,4,1
1841210,2157094,12.0,2,58063,19.73,2,15,14.0,10,15358,54.44,0,1,1,1,0.0,24285.0,48,5.39,564,1,1
1409361,2880091,8.0,1,54141,9.25,3,19,14.0,7,13875,46.95,0,0,0,0,0.0,23809.0,60,11.46,523,3,1
1711872,2078105,3.0,0,51508,15.04,6,17,12.0,8,16857,60.68,0,0,0,0,0.0,24647.0,60,9.38,516,11,1
1655747,2797857,12.0,1,57228,10.15,6,14,8.0,4,13824,57.7,0,0,0,1,0.0,17302.0,60,7.35,345,11,1
1576985,2256415,3.0,2,54374,10.87,8,19,13.0,5,15653,58.78,0,0,0,0,0.0,19476.0,60,8.84,403,9,1
1471374,2849559,8.0,1,55969,18.34,9,13,8.0,6,10905,71.3,0,0,0,3,0.0,18912.0,36,8.17,594,2,1
1387223,2150114,8.0,2,60441,11.7,24,13,12.0,8,14533,100.0,0,0,0,1,0.0,23253.0,36,14.88,805,12,1
1752430,2608037,12.0,2,53964,12.68,5,13,8.0,3,18945,100.0,0,0,0,1,0.0,19082.0,36,6.79,587,4,1
1512539,2698695,8.0,0,52162,9.89,33,18,16.0,9,15319,68.4,0,0,0,1,0.0,21744.0,36,5.9,661,4,1
1682472,2801688,3.0,1,56606,15.57,10,22,13.0,6,17176,45.35,0,0,0,2,0.0,24228.0,60,8.77,500,3,1
1212019,2639515,3.0,2,57476,25.15,40,17,15.0,9,11270,34.81,0,0,0,0,1.0,18792.0,60,6.65,369,6,1
1026624,2538247,8.0,1,52900,12.75,9,19,15.0,10,15122,79.16,9,2,2,0,0.0,22255.0,36,7.2,689,3,1
1703747,2540661,12.0,0,52251,22.81,9,17,12.0,6,16582,52.29,0,5,4,1,0.0,17509.0,48,19.95,532,5,1
1238074,2609787,12.0,1,56053,17.04,4,6,5.0,3,9993,45.65,0,0,0,0,0.0,21882.0,48,10.21,557,4,1
1788466,2558909,1.0,2,47318,13.18,3,14,14.0,11,10204,50.73,0,0,0,0,0.0,28148.0,36,6.49,863,1,1
1038830,2764342,8.0,1,57332,16.61,6,22,18.0,17,22888,82.35,0,0,0,2,0.0,21336.0,48,7.71,518,1,1
1122353,2415047,8.0,1,58306,19.37,6,15,12.0,5,17063,64.58,0,0,0,2,0.0,19327.0,36,11.5,637,9,1
1052220,2335335,1.0,0,48072,18.66,9,19,10.0,9,17873,83.04,0,0,0,0,0.0,23939.0,48,14.69,662,15,1
1115009,2627187,3.0,2,52988,13.6,10,13,12.0,7,14394,68.05,0,0,0,0,0.0,21013.0,36,14.8,726,5,1
1054863,2233187,1.0,1,57410,13.65,4,13,11.0,8,13359,48.14,9,1,1,0,0.0,15352.0,36,8.29,483,10,1
1113614,2694364,12.0,1,58526,6.41,26,8,7.0,5,14989,63.02,0,0,0,0,0.0,14810.0,60,13.4,340,2,1
1319700,2805932,8.0,0,56439,10.58,36,12,6.0,5,19907,38.54,0,0,0,0,0.0,24619.0,36,11.88,816,13,1
1834308,2777779,8.0,2,52167,5.68,7,22,20.0,7,15580,65.25,0,1,1,0,0.0,23659.0,60,7.47,474,7,1
1511104,2567982,8.0,0,56963,19.55,30,14,9.0,8,12967,73.98,2,0,0,1,0.0,16861.0,48,10.08,428,5,1
1005816,2352258,3.0,2,56862,11.45,1,19,16.0,7,13309,43.93,0,0,0,0,0.0,13571.0,60,7.26,270,1,1
1581620,2181524,0.5,1,64245,21.46,39,12,9.0,4,12172,64.46,0,0,0,0,0.0,22260.0,60,14.46,523,5,1
1473094,2426449,12.0,0,53102,12.54,4,7,5.0,3,11517,48.42,0,0,0,3,0.0,23718.0,48,14.91,659,13,1
1281491,2249223,0.5,0,54256,12.85,38,16,15.0,8,17874,50.35,5,0,0,2,0.0,20500.0,36,15.58,716,6,1
1407177,2088897,12.0,1,50961,22.55,7,12,11.0,6,12148,71.35,3,0,0,0,0.0,14656.0,48,11.57,383,7,1
1074901,2673289,3.0,0,58589,21.99,5,15,10.0,5,14990,55.33,5,0,0,0,0.0,16469.0,60,8.15,335,6,1
1172855,2595323,8.0,2,48246,8.7,4,13,12.0,6,15686,35.04,0,1,1,1,0.0,18284.0,48,14.74,506,4,1
1555433,2006714,8.0,0,55657,24.34,6,13,8.0,5,9609,48.14,0,2,2,15,0.0,15844.0,60,11.23,346,7,1
1114523,2603532,8.0,0,58896,18.23,36,13,10.0,9,14689,60.27,0,0,0,1,0.0,15554.0,60,7.37,311,6,1
1614623,2550208,8.0,1,52497,27.12,9,8,5.0,2,20534,30.16,0,0,0,1,0.0,24213.0,60,8.78,500,4,1
1458245,2426110,1.0,1,56114,12.6,28,14,13.0,5,20029,41.15,0,0,0,0,0.0,22259.0,36,6.02,677,1,1
1312086,2017325,8.0,2,57022,10.1,5,16,14.0,7,15893,71.23,0,16,8,2,0.0,24182.0,48,11.95,636,5,1
1462760,2890129,3.0,0,54780,18.89,8,16,13.0,10,17378,31.38,0,0,0,1,0.0,23619.0,60,13.36,542,1,1
1512226,2890125,3.0,1,50588,17.9,14,12,11.0,9,14127,53.82,6,0,0,0,0.0,22505.0,48,9.95,570,1,1
1315080,2806176,0.5,2,58988,18.46,31,13,9.0,7,16692,72.1,0,0,0,0,0.0,19721.0,48,12.47,524,2,1
1527174,2697824,12.0,1,56662,10.38,9,18,11.0,8,14289,46.69,0,1,1,0,0.0,15927.0,36,11.42,525,3,1
1364971,2589930,8.0,1,56227,11.91,18,18,15.0,8,13808,55.16,0,1,1,0,0.0,22328.0,36,7.89,699,7,1
1543204,2157095,0.5,0,56940,19.39,8,14,14.0,12,17765,72.91,0,0,0,0,0.0,21975.0,60,14.11,513,4,1
1778123,2116652,0.5,2,54521,24.16,6,9,9.0,4,14693,19.41,0,0,0,10,0.0,20401.0,36,7.27,632,12,1
1219172,2200263,0.5,1,55840,19.31,18,11,8.0,5,11218,73.92,6,0,0,9,0.0,18703.0,48,9.76,472,5,1
1091697,2564849,8.0,0,59322,18.28,4,11,7.0,6,10435,54.6,0,0,0,0,0.0,14348.0,36,8.46,453,12,1
1082747,2132104,8.0,1,57510,14.44,1,17,13.0,11,9367,53.54,0,0,0,0,0.0,20559.0,36,7.15,636,5,1
1346288,2143559,8.0,1,51786,13.47,9,10,7.0,3,23325,94.18,0,0,0,0,0.0,18799.0,36,9.52,602,14,1
1204880,2600312,12.0,1,53306,17.2,5,21,18.0,6,20740,61.84,0,0,0,0,0.0,20890.0,36,7.72,652,6,1
1776105,2178923,8.0,2,60011,7.96,4,8,6.0,4,14478,81.99,0,1,1,1,0.0,20955.0,60,11.17,457,2,1
1360371,2201308,12.0,1,52089,14.71,1,19,11.0,6,13403,70.18,3,2,2,5,0.0,26138.0,36,8.49,825,4,1
1317618,2300248,8.0,1,52723,20.49,3,10,6.0,6,16175,87.24,0,1,1,0,0.0,16228.0,48,8.23,398,5,1
1855232,2605674,1.0,2,56140,16.03,6,9,8.0,6,18867,64.98,0,0,0,1,0.0,14973.0,60,11.83,332,15,1
1296637,2000751,12.0,1,51307,22.73,18,23,22.0,21,16688,33.3,0,0,0,0,0.0,19011.0,60,11.61,419,6,1
1484595,2121698,0.5,0,56450,10.61,13,15,12.0,5,11591,58.46,0,0,0,0,0.0,18255.0,36,6.75,562,3,1
