director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,duration,budget,facenumber_in_poster,imdb_score,director_name,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,actor_2_name,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,color,title_year,num_critic_for_reviews,aspect_ratio,movie_facebook_likes
1300,3800,1800,989,121,17000000,1,7.5,Sam Raimi,16311763,Crime|Drama|Thriller,Billy Bob Thornton,A Simple Plan ,50656,7965,Gary Cole,Bill Paxton,bag of money|found money|minnesota|screenplay adapted by author|snow,http://www.imdb.com/title/tt0120324/?ref_=fn_tt_tt_1,416,English,UK,R,Color,1998,125,1.85,1900
1300,3900,3100,3000,100,18500000,3,6.4,Ricky Gervais,18439082,Comedy|Fantasy|Romance,Jonah Hill,The Invention of Lying ,94292,19252,Jennifer Garner,Jeffrey Tambor,genetics|heaven|lie|screenwriter|truth,http://www.imdb.com/title/tt1058017/?ref_=fn_tt_tt_1,287,English,USA,PG-13,Color,2009,192,1.85,13000
1300,3200,2000,1000,99,30000000,0,6.6,Sam Raimi,42057340,Horror|Thriller,Justin Long,Drag Me to Hell ,158354,8842,Alison Lohman,Bojana Novakovic,evil|fight|hell|psychic|psychologist,http://www.imdb.com/title/tt1127180/?ref_=fn_tt_tt_1,691,English,USA,PG-13,Color,2009,397,2.35,11000
1300,29000,7300,2500,107,32000000,0,6.4,Sam Raimi,18636537,Action|Thriller|Western,Leonardo DiCaprio,The Quick and the Dead ,69197,50743,Gene Hackman,Russell Crowe,authority figure as villian|gun duel|saved from hanging|showdown|street shootout,http://www.imdb.com/title/tt0114214/?ref_=fn_tt_tt_1,216,English,Japan,R, Black and White,1995,63,1.85,2900
1300,24000,4100,3800,137,50000000,0,6.5,Sam Raimi,35168395,Drama|Romance|Sport,J.K. Simmons,For Love of the Game ,26034,37569,Jena Malone,Kevin Costner,baseball|baseball movie|detroit tigers|perfect game|pitcher,http://www.imdb.com/title/tt0126916/?ref_=fn_tt_tt_1,226,English,USA,PG-13,Color,1999,113,2.35,1500
1300,24000,11000,7400,121,139000000,0,7.3,Sam Raimi,403706375,Action|Adventure|Fantasy|Romance,J.K. Simmons,Spider-Man ,544665,54484,Joe Manganiello,James Franco,evil|goblin|spider|spider man|superhero,http://www.imdb.com/title/tt0145487/?ref_=fn_tt_tt_1,2012,English,USA,PG-13,Color,2002,291,1.85,5000
1300,24000,11000,4000,135,200000000,1,7.3,Sam Raimi,373377893,Action|Adventure|Fantasy|Romance,J.K. Simmons,Spider-Man 2 ,411164,52388,Kirsten Dunst,James Franco,death|doctor|scientist|super villain|tentacle,http://www.imdb.com/title/tt0316654/?ref_=fn_tt_tt_1,1303,English,USA,PG-13,Color,2004,300,2.35,3100
1300,44000,15000,11000,130,215000000,4,6.4,Sam Raimi,234903076,Adventure|Family|Fantasy,Tim Holmes,Oz the Great and Powerful ,175409,90241,James Franco,Mila Kunis,circus|magic|magician|oz|witch,http://www.imdb.com/title/tt1623205/?ref_=fn_tt_tt_1,511,English,USA,PG,Color,2013,525,2.35,60000
1300,44000,15000,11000,130,215000000,4,6.4,Sam Raimi,234903076,Adventure|Family|Fantasy,Tim Holmes,Oz the Great and Powerful ,175413,90241,James Franco,Mila Kunis,circus|magic|magician|oz|witch,http://www.imdb.com/title/tt1623205/?ref_=fn_tt_tt_1,511,English,USA,PG,Color,2013,525,2.35,60000
1300,24000,11000,5900,156,258000000,0,6.2,Sam Raimi,336530303,Action|Adventure|Romance,J.K. Simmons,Spider-Man 3 ,383056,62355,Bruce Campbell,James Franco,sandman|spider man|symbiote|venom|villain,http://www.imdb.com/title/tt0413300/?ref_=fn_tt_tt_1,1902,English,USA,PG-13,Color,2007,392,2.35,3700
1300,24000,11000,5900,156,258000000,0,6.2,Sam Raimi,336530303,Action|Adventure|Romance,J.K. Simmons,Spider-Man 3 ,383071,62355,Bruce Campbell,James Franco,sandman|spider man|symbiote|venom|villain,http://www.imdb.com/title/tt0413300/?ref_=fn_tt_tt_1,1902,English,USA,PG-13,Color,2007,392,2.35,3700
1400,16000,360,93,99,200000,1,8,Sergio Leone,3500000,Action|Drama|Western,Clint Eastwood,A Fistful of Dollars ,147566,16534,Aldo Sambrell,Gian Maria Volontè,balladeer|bar|drifter|mexican|revenge,http://www.imdb.com/title/tt0058461/?ref_=fn_tt_tt_1,235,Italian,Italy,R,Color,1964,122,2.35,4500
1400,3100,2500,2100,85,900000,0,7.5,Ryan Coogler,16097842,Biography|Drama|Romance,Chad Michael Murray,Fruitvale Station ,53919,9887,Michael B. Jordan,Kevin Durand,22 year old|b.a.r.t.|bay area|birthday|police,http://www.imdb.com/title/tt2334649/?ref_=fn_tt_tt_1,168,English,USA,R,Color,2013,327,1.85,17000
1400,16000,5400,1100,142,1200000,3,8.9,Sergio Leone,6100000,Western,Clint Eastwood,"The Good, the Bad and the Ugly ",503509,22589,Lee Van Cleef,Eli Wallach,civil war|hitman|outlaw|shootout|spaghetti western,http://www.imdb.com/title/tt0060196/?ref_=fn_tt_tt_1,780,Italian,Italy,Approved,Color,1966,181,2.35,20000
1400,19000,13000,3400,101,4000000,0,7.8,Sofia Coppola,44566004,Drama,Scarlett Johansson,Lost in Translation ,321283,35415,Giovanni Ribisi,Bill Murray,fish out of water|japanese|loneliness|older man younger woman relationship|unlikely friendship,http://www.imdb.com/title/tt0335266/?ref_=fn_tt_tt_1,1848,English,USA,R,Color,2003,265,1.85,17000
1400,33000,1000,428,90,4800000,1,5.7,Nicolas Winding Refn,778565,Crime|Drama,Ryan Gosling,Only God Forgives ,83234,34779,Yayaying Rhatha Phongam,Kristin Scott Thomas,brutal cop|drug dealer|punishment|thai boxing|vengeance,http://www.imdb.com/title/tt1602613/?ref_=fn_tt_tt_1,475,English,Denmark,R,Color,2013,440,1.85,30000
1400,1400,1300,927,82,5000000,2,5.4,Scott Foley,,Comedy|Crime,Scott Foley,Let's Kill Ward's Wife ,4247,5169,Donald Faison,Amy Acker,apology|death|group of friends|sex|toilet,http://www.imdb.com/title/tt2980708/?ref_=fn_tt_tt_1,11,English,USA,Unrated,Color,2014,13,,1100
1400,343,29,15,90,5000000,0,6.2,Brian De Palma,65087,Crime|Thriller|War,Mike Figueroa,Redacted ,8824,408,Kel O'Neill,Daniel Stewart Sherman,blood splatter|iraq|murder|rape|soldier,http://www.imdb.com/title/tt0937237/?ref_=fn_tt_tt_1,108,English,USA,R,Color,2007,133,1.85,559
1400,2400,1200,973,145,5000000,1,8.6,Sergio Leone,,Western,Charles Bronson,Once Upon a Time in the West ,216005,6189,Claudia Cardinale,Henry Fonda,gang|gun|harmonica|killing|woman in bathtub,http://www.imdb.com/title/tt0064116/?ref_=fn_tt_tt_1,565,English,Italy,PG-13,Color,1968,164,2.35,10000
1400,4000,3600,2500,90,6000000,0,7.2,Sofia Coppola,4859475,Drama|Romance,Kirsten Dunst,The Virgin Suicides ,116910,16103,Danny DeVito,Josh Hartnett,catholic|five sisters|isolation|school|suicide,http://www.imdb.com/title/tt0159097/?ref_=fn_tt_tt_1,520,English,USA,R,Color,1999,152,1.85,5600
1400,5300,754,567,104,6500000,0,7.1,Brian De Palma,31899000,Mystery|Romance|Thriller,Michael Caine,Dressed to Kill ,23986,7742,David Margulies,Angie Dickinson,apartment|elevator|murder|psychiatrist|sunglasses,http://www.imdb.com/title/tt0080661/?ref_=fn_tt_tt_1,201,English,USA,X,Color,1980,121,2.35,1700
1400,3700,3300,1300,97,7000000,0,6.3,Sofia Coppola,1768416,Comedy|Drama,Elle Fanning,Somewhere ,35848,8984,Stephen Dorff,John Prudhont,actor|boredom|luxury hotel|party|trip,http://www.imdb.com/title/tt1421051/?ref_=fn_tt_tt_1,198,English,USA,R,Color,2010,301,1.85,7200
1400,18000,3800,3700,118,7000000,2,7,Nicolas Winding Refn,1330827,Horror|Thriller,Keanu Reeves,The Neon Demon ,9866,32379,Elle Fanning,Jena Malone,beauty|cannibalism|fashion|lesbian|model,http://www.imdb.com/title/tt1974419/?ref_=fn_tt_tt_1,73,English,France,R,Color,2016,253,2.35,5700
1400,2900,2900,1400,93,10000000,2,5.3,Bob Odenkirk,900926,Comedy,Malin Akerman,The Brothers Solomon ,9517,13007,Bob Odenkirk,Kristen Wiig,antarctica|coma|neighbor|phd|pregnancy,http://www.imdb.com/title/tt0784972/?ref_=fn_tt_tt_1,46,English,USA,R,Color,2007,51,1.85,319
1400,20000,5900,5200,95,10000000,3,6.7,Kar-Wai Wong,866778,Drama|Romance,Natalie Portman,My Blueberry Nights ,44208,37864,Rachel Weisz,Jude Law,blueberry pie|diner|nevada|new york city|pie,http://www.imdb.com/title/tt0765120/?ref_=fn_tt_tt_1,117,English,Hong Kong,PG-13,Color,2007,192,2.35,5100
1400,537,376,298,114,10000000,0,6.8,Brian De Palma,,Mystery|Thriller,Melanie Griffith,Body Double ,20113,1856,Gregg Henry,Dennis Franz,actor|neighbor|police|thief|tunnel,http://www.imdb.com/title/tt0086984/?ref_=fn_tt_tt_1,178,English,USA,R,Color,1984,98,1.85,1100
1400,23000,342,294,120,10000000,0,7.3,Werner Herzog,5484375,Adventure|Biography|Drama|War,Christian Bale,Rescue Dawn ,84641,24270,François Chau,Toby Huss,bombing|guard|jungle|laos|prisoner,http://www.imdb.com/title/tt0462504/?ref_=fn_tt_tt_1,205,English,USA,PG-13,Color,2006,198,1.85,3400
1400,1800,636,330,91,12000000,0,6,Brian De Palma,21370057,Crime|Drama|Thriller,John Lithgow,Raising Cain ,9903,3652,Gabrielle Carteris,Steven Bauer,hitchcockian|long tracking shot|psychologist|psychology|wig,http://www.imdb.com/title/tt0105217/?ref_=fn_tt_tt_1,80,English,USA,R,Color,1992,33,1.85,541
1400,1800,878,643,129,12000000,0,7.5,Kar-Wai Wong,261481,Drama|Romance|Sci-Fi,Ziyi Zhang,2046 ,41496,4178,Tony Chiu Wai Leung,Li Gong,number in title|train|woman slaps a man|woman slaps man|written by director,http://www.imdb.com/title/tt0212712/?ref_=fn_tt_tt_1,210,Cantonese,Hong Kong,R, Black and White,2004,194,2.35,3500
1400,33000,6900,5700,100,15000000,0,7.8,Nicolas Winding Refn,35054909,Crime|Drama,Ryan Gosling,Drive ,431578,58537,Ron Perlman,Bryan Cranston,kissing in an elevator|mythical hero|neo noir|protective male|silent protagonist,http://www.imdb.com/title/tt0780504/?ref_=fn_tt_tt_1,1264,English,USA,R,Color,2011,676,2.35,81000
1400,10000,8700,4300,131,15000000,0,7.6,Kathryn Bigelow,15700000,Drama|History|Thriller|War,Jeremy Renner,The Hurt Locker ,332065,32414,Evangeline Lilly,Ralph Fiennes,army|bomb|dangerous job|death|iraq,http://www.imdb.com/title/tt0887912/?ref_=fn_tt_tt_1,876,English,USA,R,Color,2008,388,1.85,16000
1400,4600,1800,517,107,18000000,0,7.4,Brian De Palma,,Mystery|Thriller,John Travolta,Blow Out ,27629,7467,Nancy Allen,John Lithgow,conspiracy|political conspiracy|recording|sound|truth,http://www.imdb.com/title/tt0082085/?ref_=fn_tt_tt_1,149,English,USA,R,Color,1981,120,2.35,2000
1400,8500,3600,1900,116,19000000,0,8.5,Robert Zemeckis,210609762,Adventure|Comedy|Sci-Fi,Christopher Lloyd,Back to the Future ,732212,19130,Crispin Glover,Michael J. Fox,clock tower|delorean|future|time travel|time travel comedy,http://www.imdb.com/title/tt0088763/?ref_=fn_tt_tt_1,809,English,USA,PG,Color,1985,198,1.18,39000
1400,12000,3700,3500,122,20000000,2,6.7,Werner Herzog,1697956,Crime|Drama,Nicolas Cage,Bad Lieutenant: Port of Call New Orleans ,64944,30209,Val Kilmer,Eva Mendes,drugs|flood|hallucination|lieutenant|murder investigation,http://www.imdb.com/title/tt1095217/?ref_=fn_tt_tt_1,212,English,USA,R,Color,2009,280,1.85,6000
1400,22000,6800,4100,119,25000000,1,7.9,Brian De Palma,76270454,Crime|Drama|Thriller,Robert De Niro,The Untouchables ,219008,37267,Kevin Costner,Sean Connery,corrupt judge|tax evasion|tough cop|white suit|year 1930,http://www.imdb.com/title/tt0094226/?ref_=fn_tt_tt_1,418,English,USA,R,Color,1987,123,2.35,9800
1400,14000,4600,4100,142,25000000,0,8.3,Brian De Palma,44700000,Crime|Drama,Al Pacino,Scarface ,537442,25164,Robert Loggia,Michelle Pfeiffer,assassination attempt|capitalism|cocaine|cuban american|cuban refugee,http://www.imdb.com/title/tt0086250/?ref_=fn_tt_tt_1,851,English,USA,R,Color,1983,147,2.35,19000
1400,22000,2700,1600,251,30000000,8,8.4,Sergio Leone,5300000,Crime|Drama,Robert De Niro,Once Upon a Time in America ,221000,30319,James Woods,Joe Pesci,1920s|ambiguity|childhood friend|new york|speakeasy,http://www.imdb.com/title/tt0087843/?ref_=fn_tt_tt_1,495,English,Italy,R,Color,1984,111,1.85,12000
1400,18000,1500,984,138,31000000,0,7.3,Robert Zemeckis,93749203,Drama|Thriller,Denzel Washington,Flight ,264047,22452,Bruce Greenwood,Kelly Reilly,airline|flight|flight attendant|lawyer|pilot,http://www.imdb.com/title/tt1907668/?ref_=fn_tt_tt_1,491,English,USA,R,Color,2012,449,2.35,64000
1400,5700,1300,548,114,35000000,1,6.3,Brian De Palma,6592103,Crime|Drama|Mystery|Thriller,Antonio Banderas,Femme Fatale ,28584,8005,Peter Coyote,Rebecca Romijn,ambassador|cannes|identity|suicide|thief,http://www.imdb.com/title/tt0280665/?ref_=fn_tt_tt_1,232,English,France,R,Color,2002,149,1.85,675
1400,23000,22,6,123,35000000,0,7.4,Robert Zemeckis,10137502,Adventure|Biography|Drama|Thriller,Joseph Gordon-Levitt,The Walk ,77394,23031,Jade Kindar-Martin,Soleyman Pierini,1970s|based on true story|new york city|skyscraper|tightrope walker,http://www.imdb.com/title/tt3488710/?ref_=fn_tt_tt_1,195,English,USA,PG,Color,2015,335,2.35,24000
1400,13000,2100,597,133,35000000,1,7.7,Ryan Coogler,109712885,Drama|Sport,Sylvester Stallone,Creed ,146708,17206,Phylicia Rashad,Michael B. Jordan,boxing|boxing match|fight|montage|philadelphia,http://www.imdb.com/title/tt3076658/?ref_=fn_tt_tt_1,362,English,USA,PG-13,Color,2015,437,2.35,70000
1400,5600,643,290,122,38600000,1,6.5,Kar-Wai Wong,6594136,Action|Biography|Drama,Cung Le,The Grandmaster ,24557,6543,Hye-kyo Song,Tony Chiu Wai Leung,challenge|china|hong kong|martial arts|martial arts master,http://www.imdb.com/title/tt1462900/?ref_=fn_tt_tt_1,111,Mandarin,Hong Kong,PG-13,Color,2013,273,2.35,13000
1400,8500,3600,1900,108,40000000,0,7.8,Robert Zemeckis,118500000,Adventure|Comedy|Sci-Fi,Christopher Lloyd,Back to the Future Part II ,340085,19460,Billy Zane,Michael J. Fox,alternate timeline|same actor playing two characters simultaneously on screen|second part|year 2015|younger version of character,http://www.imdb.com/title/tt0096874/?ref_=fn_tt_tt_1,327,English,USA,PG,Color,1989,125,1.85,12000
1400,8500,3600,1800,118,40000000,0,7.4,Robert Zemeckis,87666629,Adventure|Comedy|Sci-Fi|Western,Christopher Lloyd,Back to the Future Part III ,283480,19086,Elisabeth Shue,Michael J. Fox,band|dog|letter|time machine|tombstone,http://www.imdb.com/title/tt0099088/?ref_=fn_tt_tt_1,263,English,USA,PG,Color,1990,111,1.37,4600
1400,5900,4000,3900,123,40000000,1,6.4,Sofia Coppola,15962471,Biography|Drama|History|Romance,Jamie Dornan,Marie Antoinette ,79892,20543,Rose Byrne,Kirsten Dunst,austria|cake|france|queen|versailles,http://www.imdb.com/title/tt0422720/?ref_=fn_tt_tt_1,619,English,USA,PG-13,Color,2006,260,1.85,3600
1400,11000,9600,4800,123,40000000,2,7,Nora Ephron,94125426,Biography|Drama|Romance,Meryl Streep,Julie & Julia ,79264,32221,Stanley Tucci,Amy Adams,american|blog|book|cook|cooking,http://www.imdb.com/title/tt1135503/?ref_=fn_tt_tt_1,277,English,USA,PG-13,Color,2009,252,1.85,13000
1400,5300,3400,1500,157,40000000,0,7.4,Kathryn Bigelow,95720716,Drama|History|Thriller,Jessica Chastain,Zero Dark Thirty ,216032,12959,Jason Clarke,Kyle Chandler,al qaeda|cia|interrogation|lie|navy seal,http://www.imdb.com/title/tt1790885/?ref_=fn_tt_tt_1,640,English,USA,R,Color,2012,558,1.85,39000
1400,19000,3600,2500,121,50000000,0,5.6,Brian De Palma,22518325,Crime|Drama|Mystery|Thriller,Scarlett Johansson,The Black Dahlia ,63363,31233,Aaron Eckhart,Josh Hartnett,black dahlia|boxer|corpse|death|partner,http://www.imdb.com/title/tt0387877/?ref_=fn_tt_tt_1,644,English,Germany,R,Color,2006,240,2.35,1900
1400,13000,11000,1400,104,55000000,3,6.4,Robert Zemeckis,58422650,Comedy|Fantasy|Horror,Bruce Willis,Death Becomes Her ,78974,26999,Goldie Hawn,Meryl Streep,plastic surgeon|rejuvenation|revenge|rival|rivalry,http://www.imdb.com/title/tt0104070/?ref_=fn_tt_tt_1,173,English,USA,PG-13,Color,1992,49,1.85,8000
1400,15000,3700,294,142,55000000,0,8.8,Robert Zemeckis,329691196,Comedy|Drama,Tom Hanks,Forrest Gump ,1251222,19400,Siobhan Fallon Hogan,Sally Field,amputee|love|vietnam|vietnam war|war hero,http://www.imdb.com/title/tt0109830/?ref_=fn_tt_tt_1,1398,English,USA,PG-13, Black and White,1994,149,2.35,59000
1400,4600,3200,1400,105,65000000,1,5,Nora Ephron,10014234,Comedy|Crime,John Travolta,Lucky Numbers ,8560,15580,Bill Pullman,Tim Roth,celebrity|lottery|murder|snowmobile|weatherman,http://www.imdb.com/title/tt0219952/?ref_=fn_tt_tt_1,69,English,France,R,Color,2000,60,1.85,177
1400,15000,2700,2400,119,65000000,2,6.5,Nora Ephron,115731542,Comedy|Drama|Romance,Tom Hanks,You've Got Mail ,151812,25568,Steve Zahn,Meg Ryan,bookstore|competing businesses|instant messaging|new york city|shop owner,http://www.imdb.com/title/tt0128853/?ref_=fn_tt_tt_1,556,English,USA,PG,Color,1998,153,1.85,8400
1400,12000,2800,2700,98,69000000,1,5.9,Brian De Palma,55585389,Crime|Mystery|Thriller,Nicolas Cage,Snake Eyes ,64121,22969,Carla Gugino,Luis Guzmán,assassination|boxing|casino|conspiracy|long take,http://www.imdb.com/title/tt0120832/?ref_=fn_tt_tt_1,241,English,USA,R,Color,1998,117,2.35,880
1400,10000,3900,1700,110,80000000,0,7.1,Brian De Palma,180965237,Action|Adventure|Thriller,Tom Cruise,Mission: Impossible ,300542,19960,Jon Voight,Jean Reno,disguise|mission|spy|stealing|traitor,http://www.imdb.com/title/tt0117060/?ref_=fn_tt_tt_1,378,English,USA,PG-13,Color,1996,154,2.35,3800
1400,5800,3000,2200,114,90000000,0,5.6,Brian De Palma,60874615,Adventure|Sci-Fi|Thriller,Tim Robbins,Mission to Mars ,60467,14202,Gary Sinise,Don Cheadle,astronaut|mars|mars the planet|outer space|zero gravity,http://www.imdb.com/title/tt0183523/?ref_=fn_tt_tt_1,949,English,USA,PG,Color,2000,181,2.35,1500
1400,15000,410,272,143,90000000,1,7.7,Robert Zemeckis,233630478,Adventure|Drama|Romance,Tom Hanks,Cast Away ,394317,15838,Nick Searcy,Paul Sanchez,christmas|island|love|survival|talking to inanimate object,http://www.imdb.com/title/tt0162222/?ref_=fn_tt_tt_1,1051,English,USA,PG-13,Color,2000,221,1.85,23000
1400,11000,6400,5700,150,90000000,2,7.4,Robert Zemeckis,100853835,Drama|Mystery|Sci-Fi|Thriller,Matthew McConaughey,Contact ,200556,31589,William Fichtner,Jodie Foster,message from outer space|religion|religion versus science|scientist|universe,http://www.imdb.com/title/tt0118884/?ref_=fn_tt_tt_1,611,English,USA,PG,Color,1997,159,2.35,15000
1400,11000,4600,1200,130,100000000,0,6.6,Robert Zemeckis,155370362,Drama|Fantasy|Horror|Mystery|Thriller,Harrison Ford,What Lies Beneath ,98403,18690,James Remar,Michelle Pfeiffer,ghost|haunted house|research|secret|vermont,http://www.imdb.com/title/tt0161081/?ref_=fn_tt_tt_1,683,English,USA,PG-13,Color,2000,185,2.35,2500
1400,14000,1600,602,138,100000000,1,6.7,Kathryn Bigelow,35168677,Drama|History|Thriller|War,Liam Neeson,K-19: The Widowmaker ,49311,16749,Christian Camargo,Kris Holden-Ried,courage|radiation sickness|radioactive contamination|sea|test launch,http://www.imdb.com/title/tt0267626/?ref_=fn_tt_tt_1,278,English,UK,PG-13,Color,2002,136,2.35,1700
1400,18000,12000,8700,115,150000000,1,6.3,Robert Zemeckis,82161969,Action|Adventure|Animation|Fantasy,Robin Wright,Beowulf ,142440,40223,John Malkovich,Anthony Hopkins,creature|demon|king|reward|warrior,http://www.imdb.com/title/tt0442933/?ref_=fn_tt_tt_1,505,English,USA,PG-13,Color,2007,287,2.35,3000
1400,15000,726,267,100,165000000,0,6.6,Robert Zemeckis,665426,Adventure|Animation|Family|Fantasy,Tom Hanks,The Polar Express ,120798,16264,Peter Scolari,Eddie Deezen,boy|christmas|christmas eve|north pole|train,http://www.imdb.com/title/tt0338348/?ref_=fn_tt_tt_1,444,English,USA,G,Color,2004,188,2.35,10000
1400,18000,14000,10000,96,200000000,0,6.8,Robert Zemeckis,137850096,Animation|Drama|Family|Fantasy,Robin Wright,A Christmas Carol ,72809,59978,Gary Oldman,Colin Firth,charles dickens|christmas|christmas eve|ghost|scrooge,http://www.imdb.com/title/tt1067106/?ref_=fn_tt_tt_1,249,English,USA,PG,Color,2009,240,2.35,7600
1500,12,7,5,94,120000,0,7.4,Jean-Luc Godard,,Drama,Philippe Leroy,Une Femme Mariée ,1962,27,Rita Maiden,Macha Méril,acting|actor|face slap|fashion|magazine,http://www.imdb.com/title/tt0058701/?ref_=fn_tt_tt_1,10,French,France,, Black and White,1964,36,1.37,187
1500,1500,539,53,88,175000,0,6.5,Spike Lee,7137502,Comedy|Romance,Spike Lee,She's Gotta Have It ,4769,2208,Joie Lee,S. Epatha Merkerson,female nudity|male model|nudity|rite of passage|sex,http://www.imdb.com/title/tt0091939/?ref_=fn_tt_tt_1,26,English,USA,R, Black and White,1986,26,1.85,406
1500,710,257,0,110,300000,1,7.7,Jean-Luc Godard,,Crime|Drama|Romance,Jean-Paul Belmondo,Pierrot le Fou ,19386,967,Graziella Galvani,Anna Karina,beach|money|on the run|party|smuggling,http://www.imdb.com/title/tt0059592/?ref_=fn_tt_tt_1,74,French,France,Not Rated,Color,1965,96,2.35,2000
1500,287,160,66,101,1250000,4,8,Billy Wilder,,Drama|Film-Noir,Ray Milland,The Lost Weekend ,24959,581,Frank Faylen,Jane Wyman,addiction|alcoholic|alcoholism|paranoia|suicidal thoughts,http://www.imdb.com/title/tt0037884/?ref_=fn_tt_tt_1,136,English,USA,Not Rated, Black and White,1945,97,1.37,1900
1500,3000,372,161,123,1420000,0,4.1,Spike Lee,,Comedy|Romance|Thriller,Rami Malek,Da Sweet Blood of Jesus ,794,4040,Felicia Pearson,Elvis Nolasco,horror movie remake|remake|undead|undead sex|undead sexuality,http://www.imdb.com/title/tt3104930/?ref_=fn_tt_tt_1,9,English,USA,,Color,2014,46,2.35,447
1500,1000,748,702,120,2400000,10,6.8,Spike Lee,5731103,Drama|History,Bernie Mac,Get on the Bus ,4100,5963,Andre Braugher,Harry Lennix,actor|bus|march|million man march|religion,http://www.imdb.com/title/tt0116404/?ref_=fn_tt_tt_1,35,English,USA,R,Color,1996,28,1.85,352
1500,4400,1700,1300,120,2883848,2,8.3,Billy Wilder,25000000,Comedy|Music|Romance,Marilyn Monroe,Some Like It Hot ,175196,7927,Jack Lemmon,Tony Curtis,all girl band|band|cross dressing|musician|yacht,http://www.imdb.com/title/tt0053291/?ref_=fn_tt_tt_1,350,English,USA,Not Rated, Black and White,1959,181,1.66,10000
1500,1500,1000,585,92,3000000,0,6.5,Clark Gregg,2926565,Comedy|Drama,Clark Gregg,Choke ,28573,5108,Matt Gerald,Anjelica Huston,choking|friend|hospital|restaurant|scam,http://www.imdb.com/title/tt1024715/?ref_=fn_tt_tt_1,72,English,USA,R,Color,2008,159,1.66,2400
1500,1000,436,360,115,3000000,0,6.6,Spike Lee,38168022,Comedy|Documentary,Bernie Mac,The Original Kings of Comedy ,4687,1964,Steve Harvey,Cedric the Entertainer,backstage|comedian|concert film|emcee|stand up comedian,http://www.imdb.com/title/tt0236388/?ref_=fn_tt_tt_1,83,English,USA,R,Color,2000,53,1.85,290
1500,1300,1300,516,125,3000000,2,8.3,Billy Wilder,,Comedy|Drama|Romance,Jack Lemmon,The Apartment ,109335,3928,Fred MacMurray,Shirley MacLaine,apartment|elevator|elevator girl|love|mistress,http://www.imdb.com/title/tt0053604/?ref_=fn_tt_tt_1,241,English,USA,Approved, Black and White,1960,183,2.35,7500
1500,2500,1600,1300,105,4000000,2,7.3,Billy Wilder,,Comedy|Drama|Romance,Susan Sarandon,The Front Page ,9007,7718,Jack Lemmon,Charles Durning,1920s|communist|escape from jail|newspaper|reporter,http://www.imdb.com/title/tt0071524/?ref_=fn_tt_tt_1,50,English,USA,PG,Color,1974,34,2.35,661
1500,2600,2600,1600,120,6500000,2,7.9,Spike Lee,27545445,Drama,Giancarlo Esposito,Do the Right Thing ,59524,11192,John Turturro,Frankie Faison,black militant|frustration|pizza|pizza parlor|pizzeria,http://www.imdb.com/title/tt0097216/?ref_=fn_tt_tt_1,418,English,USA,R,Color,1989,103,1.85,5400
1500,2600,2500,1500,121,6500000,4,5.8,Spike Lee,14545844,Comedy|Drama|Musical,Giancarlo Esposito,School Daze ,4756,7884,Spike Lee,Laurence Fishburne,beauty salon|black college|college|fraternity|sorority,http://www.imdb.com/title/tt0096054/?ref_=fn_tt_tt_1,38,English,USA,R,Color,1988,22,1.85,624
1500,7200,3800,1500,106,9500000,0,7,David Schwimmer,58214,Crime|Drama|Thriller,Clive Owen,Trust ,34224,15716,Jason Clarke,Viola Davis,counselor|fbi|revenge motive|school|teenage girl,http://www.imdb.com/title/tt1529572/?ref_=fn_tt_tt_1,137,English,USA,R,Color,2010,109,2.35,10000
1500,18000,7200,2600,129,10000000,1,6.5,Spike Lee,16153600,Drama|Music|Romance,Denzel Washington,Mo' Better Blues ,8295,34365,Giancarlo Esposito,Samuel L. Jackson,comeback|friend|jazz|stage|trumpet,http://www.imdb.com/title/tt0100168/?ref_=fn_tt_tt_1,30,English,USA,R,Color,1990,23,1.85,720
1500,1100,1000,975,135,10000000,0,6.5,Spike Lee,2185266,Comedy|Drama|Music,Yasiin Bey,Bamboozled ,8720,5366,Michael Rapaport,Gillian White,actor|minstrel show|protest|success|writer,http://www.imdb.com/title/tt0215545/?ref_=fn_tt_tt_1,186,English,USA,R,Color,2000,57,1.85,1000
1500,3000,1800,1500,102,12000000,10,6.5,Chris Rock,25277561,Comedy|Romance,Rosario Dawson,Top Five ,21672,8892,Chris Rock,Gabrielle Union,bare breasts|celebrity|in medias res|reference to planet of the apes|sex talk,http://www.imdb.com/title/tt2784678/?ref_=fn_tt_tt_1,93,English,USA,R,Color,2014,161,2.35,3300
1500,1500,873,680,108,12000000,3,5,Spike Lee,4903000,Comedy|Drama,Spike Lee,Girl 6 ,4961,5997,Debi Mazar,Michael Imperioli,actress|neighbor|phone sex|queens new york city|sex addiction,http://www.imdb.com/title/tt0116414/?ref_=fn_tt_tt_1,33,English,USA,R,Color,1996,30,1.85,251
1500,3900,1500,405,132,12000000,1,6.6,Barbra Streisand,30400000,Drama|Musical|Romance,Mandy Patinkin,Yentl ,9503,6314,Miriam Margolyes,Barbra Streisand,love|study|talmud|wedding|yeshiva,http://www.imdb.com/title/tt0086619/?ref_=fn_tt_tt_1,68,English,UK,PG,Color,1983,16,1.85,1300
